Order_ID,Warehouse_Origin,Destination,Product_Category,Order_Value,Distance_km,Shipping_Mode,Customer_Type,Order_Day,Order_Month,Weather_Condition,Traffic_Level,Number_of_Items,Previous_Delays,Processing_Time_hrs,Shipping_Cost,Delivery_Delayed
ORD-105710,Bengaluru,Kolkata,Electronics,24474.0,2042.7,Standard,New,Wednesday,August,Rain,Medium,2,0,30.0,268.0,1
ORD-100556,Delhi,Delhi,Beauty,2408.0,23.1,Standard,Premium,Monday,August,Cloudy,High,3,1,17.5,85.0,1
ORD-103270,Mumbai,Nagpur,Furniture,27742.0,860.8,Standard,New,Saturday,November,Clear,Medium,1,0,36.7,193.0,0
ORD-105566,Delhi,Hyderabad,Sports,4394.0,1631.1,Express,New,Wednesday,September,Cloudy,Medium,2,1,18.7,311.0,0
ORD-101311,Delhi,Delhi,Clothing,1014.0,29.2,Economy,Regular,Wednesday,June,Cloudy,Medium,2,1,12.7,48.0,0
ORD-102583,Mumbai,Indore,Electronics,8799.0,662.2,Standard,Regular,Tuesday,October,Clear,Medium,1,0,21.7,129.0,0
ORD-102169,Delhi,Chandigarh,Furniture,12504.0,309.4,Economy,New,Sunday,September,Cloudy,Medium,1,0,19.7,80.0,1
ORD-102043,Chennai,Nagpur,Groceries,3109.0,1119.8,Standard,New,Wednesday,February,Fog,Medium,5,0,13.9,218.0,0
ORD-102586,Bengaluru,Delhi,Books,115.0,2220.1,Standard,New,Sunday,January,Cloudy,High,2,1,26.6,257.0,1
ORD-101787,Delhi,Kolkata,Home & Kitchen,4391.0,1520.8,Standard,Regular,Thursday,July,Cloudy,Medium,3,0,26.1,201.0,1
ORD-105458,Chennai,Bengaluru,Beauty,1005.0,370.4,Priority,Regular,Saturday,January,Clear,Low,2,0,3.6,214.0,0
ORD-105066,Bengaluru,Delhi,Electronics,11016.0,2042.2,Standard,Regular,Friday,August,Rain,Medium,2,1,9.0,262.0,1
ORD-105639,Mumbai,Patna,Books,684.0,1763.4,Express,Regular,Saturday,November,Rain,Low,1,0,13.9,333.0,0
ORD-100152,Hyderabad,Lucknow,Clothing,1671.0,1389.1,Priority,Regular,Thursday,September,Cloudy,Low,1,3,9.8,420.0,0
ORD-103934,Mumbai,Chandigarh,Groceries,4768.0,1619.8,Express,Premium,Monday,September,Clear,Low,10,0,15.3,488.0,0
ORD-105846,Hyderabad,Hyderabad,Groceries,2994.0,21.5,Standard,New,Tuesday,October,Clear,High,5,0,11.6,103.0,0
ORD-105002,Chennai,Ahmedabad,Beauty,1628.0,1645.6,Express,New,Wednesday,August,Rain,Medium,3,1,29.9,342.0,0
ORD-102860,Bengaluru,Chandigarh,Beauty,1115.0,2400.5,Economy,Regular,Thursday,November,Clear,Medium,1,1,16.6,235.0,0
ORD-103221,Delhi,Visakhapatnam,Groceries,2308.0,1670.7,Standard,Regular,Sunday,April,Clear,Low,8,1,10.6,307.0,0
ORD-100916,Hyderabad,Patna,Sports,5045.0,1373.4,Standard,New,Tuesday,November,Clear,Low,2,0,14.8,170.0,0
ORD-105322,Chennai,Delhi,Beauty,311.0,2084.9,Express,Regular,Sunday,October,Cloudy,High,1,1,13.8,386.0,1
ORD-102672,Bengaluru,Delhi,Home & Kitchen,24720.0,2030.5,Express,Regular,Thursday,May,Clear,High,5,1,6.6,548.0,1
ORD-101558,Bengaluru,Coimbatore,Beauty,4009.0,280.1,Express,Premium,Saturday,July,Cloudy,Low,3,0,19.4,162.0,0
ORD-103769,Chennai,Kolkata,Groceries,6169.0,1815.5,Standard,Regular,Monday,August,Rain,Medium,6,2,12.3,285.0,1
ORD-104394,Chennai,Jaipur,Beauty,890.0,2157.1,Standard,New,Thursday,June,Rain,Medium,1,0,21.8,229.0,1
ORD-102478,Mumbai,Hyderabad,Sports,2242.0,736.1,Standard,Regular,Monday,November,Clear,Medium,1,0,14.7,130.0,0
ORD-102550,Delhi,Kolkata,Home & Kitchen,3323.0,1578.1,Express,Regular,Tuesday,October,Clear,Low,2,0,28.3,345.0,0
ORD-105016,Delhi,Jaipur,Beauty,2225.0,282.9,Standard,Regular,Saturday,October,Cloudy,Medium,2,0,24.2,83.0,0
ORD-105325,Mumbai,Bhopal,Electronics,27774.0,801.2,Standard,Regular,Wednesday,July,Clear,Medium,3,0,9.7,185.0,0
ORD-101345,Hyderabad,Coimbatore,Books,2490.0,865.4,Economy,Regular,Saturday,January,Clear,Medium,5,0,26.3,154.0,0
ORD-100749,Kolkata,Hyderabad,Sports,13022.0,1457.6,Standard,Regular,Saturday,October,Clear,Medium,4,0,18.6,214.0,0
ORD-101296,Delhi,Visakhapatnam,Electronics,11090.0,1758.0,Priority,Premium,Friday,June,Cloudy,Medium,1,0,7.5,384.0,0
ORD-104096,Delhi,Kolkata,Books,1129.0,1688.3,Economy,New,Thursday,May,Clear,Medium,3,0,10.0,204.0,0
ORD-102307,Bengaluru,Kolkata,Beauty,2272.0,2072.1,Standard,Regular,Friday,September,Cloudy,Medium,2,1,10.6,250.0,1
ORD-101175,Bengaluru,Delhi,Sports,2521.0,2291.4,Standard,Regular,Wednesday,April,Fog,Low,3,0,16.4,281.0,0
ORD-105185,Mumbai,Bengaluru,Electronics,5805.0,1044.9,Economy,New,Sunday,October,Clear,High,1,0,28.3,124.0,0
ORD-105931,Hyderabad,Mumbai,Electronics,24480.0,839.6,Economy,New,Saturday,April,Rain,Medium,2,1,5.0,122.0,0
ORD-103533,Bengaluru,Visakhapatnam,Books,483.0,1051.9,Standard,Premium,Saturday,August,Rain,Low,5,0,1.0,188.0,0
ORD-101863,Hyderabad,Bhopal,Clothing,5127.0,799.4,Standard,Premium,Saturday,August,Clear,Low,4,0,20.1,134.0,0
ORD-105986,Delhi,Coimbatore,Sports,2165.0,2407.1,Economy,Regular,Thursday,January,Cloudy,Medium,1,0,7.0,261.0,1
ORD-101421,Chennai,Bengaluru,Clothing,2130.0,351.6,Express,Regular,Saturday,October,Rain,High,4,0,35.6,168.0,1
ORD-100492,Chennai,Kolkata,Clothing,3093.0,1744.9,Standard,Regular,Thursday,July,Rain,Low,1,1,10.6,234.0,0
ORD-101744,Hyderabad,Patna,Electronics,6493.0,1413.3,Standard,Regular,Tuesday,April,Cloudy,Low,1,1,8.9,203.0,0
ORD-104379,Hyderabad,Indore,Clothing,3931.0,897.6,Standard,New,Friday,November,Clear,Medium,2,0,13.1,142.0,0
ORD-101873,Hyderabad,Chennai,Beauty,1399.0,615.8,Standard,Regular,Sunday,November,Clear,Medium,2,1,10.1,165.0,0
ORD-101130,Hyderabad,Coimbatore,Groceries,,939.5,Standard,Premium,Tuesday,April,Clear,Low,7,0,13.4,152.0,0
ORD-100472,Bengaluru,Kochi,Clothing,2388.0,440.2,Standard,New,Sunday,November,Cloudy,Low,4,1,11.9,118.0,0
ORD-105978,Delhi,Hyderabad,Furniture,15496.0,1581.5,Express,Regular,Sunday,June,Cloudy,Low,1,1,26.8,335.0,1
ORD-103027,Delhi,Mumbai,Beauty,1312.0,1516.5,Priority,Regular,Sunday,December,Fog,Medium,2,0,12.5,416.0,0
ORD-103128,Mumbai,Kochi,Clothing,534.0,1319.1,Economy,New,Sunday,March,Clear,Low,1,0,29.4,148.0,0
ORD-103804,Mumbai,Lucknow,Home & Kitchen,3063.0,1529.1,Express,New,Friday,February,Cloudy,,2,1,15.6,277.0,0
ORD-100808,Mumbai,Pune,Sports,1557.0,145.6,Express,New,Thursday,November,Clear,Low,3,0,18.9,134.0,0
ORD-105726,Hyderabad,Bengaluru,Books,574.0,618.3,Economy,Regular,Thursday,October,Cloudy,Low,4,1,18.4,120.0,0
ORD-102785,Mumbai,Lucknow,Books,884.0,1462.9,Standard,Regular,Sunday,September,Cloudy,High,3,1,9.5,196.0,0
ORD-104646,Hyderabad,Coimbatore,Books,1722.0,962.9,Standard,Regular,Saturday,January,Cloudy,Low,3,3,10.8,161.0,0
ORD-100897,Delhi,Pune,Clothing,2794.0,1528.2,Priority,Premium,Friday,September,Cloudy,Medium,2,1,10.2,392.0,1
ORD-101789,Kolkata,Indore,Clothing,1077.0,1606.5,Economy,Regular,Monday,January,Fog,High,2,2,26.9,145.0,1
ORD-102639,Kolkata,Indore,Beauty,555.0,1522.7,Standard,New,Tuesday,April,Rain,Medium,3,2,14.4,246.0,1
ORD-102230,Chennai,Kolkata,Groceries,1779.0,1675.8,Standard,Premium,Sunday,May,Clear,Medium,8,0,10.1,262.0,0
ORD-105453,Chennai,Delhi,Groceries,8897.0,2281.7,Express,Premium,Wednesday,August,Rain,Medium,9,0,4.8,556.0,0
ORD-100355,Bengaluru,Chennai,Electronics,11901.0,388.3,Economy,New,Sunday,August,Cloudy,Low,1,1,9.6,80.0,0
ORD-100252,Kolkata,Chandigarh,Groceries,1291.0,1786.7,Standard,Regular,Tuesday,March,Clear,High,4,2,24.9,233.0,1
ORD-100186,Chennai,Lucknow,Groceries,874.0,1969.2,Standard,New,Wednesday,September,Rain,Low,2,0,20.0,196.0,1
ORD-101887,Mumbai,Coimbatore,Electronics,19502.0,1218.4,Standard,New,Sunday,September,Cloudy,Low,3,0,14.6,215.0,0
ORD-104048,Delhi,Hyderabad,Groceries,1295.0,1579.9,Standard,Premium,Friday,August,Rain,High,4,0,14.0,220.0,0
ORD-102154,Kolkata,Patna,Groceries,701.0,593.4,Express,New,Tuesday,August,Clear,Low,3,0,16.3,204.0,0
ORD-104327,Mumbai,Chennai,Home & Kitchen,2291.0,1234.1,Standard,Premium,Wednesday,October,Clear,High,2,0,7.5,148.0,1
ORD-100228,Bengaluru,Coimbatore,Home & Kitchen,6254.0,269.7,Standard,Premium,Wednesday,May,Fog,High,3,0,21.8,,0
ORD-104863,Delhi,Coimbatore,Sports,2950.0,2286.1,Economy,Regular,Sunday,March,Cloudy,Low,2,1,12.3,214.0,0
ORD-102118,Mumbai,Delhi,Beauty,1361.0,1551.6,Standard,Premium,Monday,August,Cloudy,Medium,2,0,9.2,192.0,0
ORD-101323,Mumbai,Delhi,Clothing,4338.0,1410.8,Economy,New,Sunday,October,Clear,Low,4,0,28.6,166.0,0
ORD-103692,Bengaluru,Chandigarh,Beauty,3955.0,2498.3,Economy,Regular,Friday,August,Rain,Medium,4,0,4.5,265.0,1
ORD-105061,Mumbai,Delhi,Clothing,6563.0,1418.7,Express,New,Thursday,March,Clear,Low,2,0,8.0,328.0,0
ORD-104021,Delhi,Chandigarh,Clothing,2215.0,290.8,Priority,Regular,Tuesday,July,Rain,,4,2,20.7,270.0,0
ORD-105569,Mumbai,Hyderabad,Books,1258.0,816.9,Economy,Regular,Friday,October,Cloudy,High,3,1,32.6,120.0,1
ORD-100293,Hyderabad,Patna,Sports,1733.0,1418.3,Standard,Premium,Sunday,March,Rain,Medium,1,2,10.8,,0
ORD-101320,Kolkata,Coimbatore,Home & Kitchen,9770.0,2396.3,Standard,Premium,Tuesday,August,Cloudy,Low,1,1,21.6,228.0,0
ORD-102274,Kolkata,Lucknow,Clothing,6799.0,1111.0,Priority,Premium,Sunday,April,Cloudy,Low,2,1,27.1,337.0,0
ORD-102504,Kolkata,Kochi,Groceries,2286.0,2231.2,Standard,Regular,Saturday,August,Storm,Medium,3,0,11.0,261.0,0
ORD-105533,Bengaluru,Bengaluru,Clothing,1567.0,14.9,Standard,New,Wednesday,May,Clear,High,2,1,16.4,65.0,0
ORD-101085,Hyderabad,Kolkata,Clothing,2982.0,1422.3,Economy,New,Sunday,February,Clear,Medium,2,0,25.4,195.0,0
ORD-101488,Bengaluru,Ahmedabad,Electronics,7342.0,1563.4,Standard,Regular,Thursday,September,Cloudy,Low,2,1,8.3,214.0,0
ORD-102116,Hyderabad,Pune,Groceries,4116.0,638.4,Standard,New,Saturday,April,Clear,Medium,7,0,5.8,,0
ORD-103480,Bengaluru,Lucknow,Electronics,11077.0,2032.9,Economy,Regular,Thursday,November,Cloudy,Medium,2,3,17.8,250.0,0
ORD-102482,Delhi,Chandigarh,Groceries,4223.0,302.4,Economy,Regular,Wednesday,August,Clear,Low,5,0,7.0,91.0,0
ORD-104598,Mumbai,Hyderabad,Clothing,4804.0,784.5,Express,Regular,Monday,February,Fog,Medium,2,3,,232.0,0
ORD-102233,Mumbai,Pune,Beauty,536.0,150.0,Economy,New,Sunday,November,Clear,Low,2,0,21.7,57.0,0
ORD-101739,Bengaluru,Bengaluru,Clothing,2033.0,43.0,Economy,Regular,Monday,May,Cloudy,Medium,1,1,14.2,41.0,0
ORD-104056,Kolkata,Chandigarh,Electronics,12486.0,1866.6,Economy,Regular,Saturday,October,Cloudy,Low,2,0,13.2,190.0,1
ORD-104955,Delhi,Pune,Home & Kitchen,8702.0,1302.0,Priority,Premium,Saturday,May,Clear,Low,3,0,14.0,446.0,0
ORD-100614,Hyderabad,Bengaluru,Groceries,2198.0,593.0,Express,Regular,Sunday,February,Fog,Low,8,0,10.0,309.0,1
ORD-104828,Delhi,Indore,Sports,2413.0,866.6,Express,Regular,Monday,January,Fog,Medium,2,0,4.9,229.0,0
ORD-104875,Bengaluru,Visakhapatnam,Books,561.0,1005.5,Economy,Regular,Thursday,September,Rain,Low,4,0,4.4,178.0,0
ORD-105719,Mumbai,Jaipur,Electronics,20604.0,1124.4,Priority,Premium,Sunday,September,Storm,Medium,1,2,12.8,389.0,0
ORD-105858,Bengaluru,Jaipur,Clothing,1756.0,1816.7,Standard,Premium,Friday,September,Cloudy,Low,2,0,14.2,208.0,0
ORD-105461,Chennai,Hyderabad,Clothing,5761.0,705.2,Express,Premium,Monday,April,Cloudy,High,2,0,15.7,195.0,0
ORD-100506,Kolkata,Ahmedabad,Groceries,6876.0,2034.1,Standard,New,Tuesday,March,Clear,Low,8,1,8.3,361.0,0
ORD-105844,Bengaluru,Indore,Electronics,30081.0,1323.0,Express,Premium,Friday,January,Clear,Medium,1,1,24.9,271.0,0
ORD-100273,Mumbai,Kochi,Sports,3913.0,1333.4,Express,New,Wednesday,December,Clear,Medium,1,0,10.2,291.0,0
ORD-105158,Bengaluru,Patna,Beauty,2136.0,2043.7,Standard,Premium,Thursday,July,Clear,Low,2,1,20.7,209.0,0
ORD-104562,Delhi,Indore,Sports,3376.0,754.0,Express,New,Thursday,December,Clear,Medium,2,0,19.0,173.0,0
ORD-102376,Mumbai,Jaipur,Beauty,974.0,1125.5,Express,Regular,Monday,October,Cloudy,Low,2,0,17.7,259.0,1
ORD-104382,Delhi,Kochi,Groceries,5442.0,2721.2,Standard,Regular,Wednesday,June,Storm,Medium,6,0,6.6,357.0,1
ORD-100107,Bengaluru,Visakhapatnam,Electronics,2518.0,1058.8,Express,Premium,Saturday,October,Cloudy,Low,1,2,11.9,226.0,0
ORD-105252,Mumbai,Mumbai,Clothing,,40.1,Standard,New,Thursday,February,Clear,High,2,0,14.4,72.0,0
ORD-101783,Delhi,Indore,Clothing,3764.0,933.7,Standard,New,Thursday,June,Clear,Medium,2,1,7.7,153.0,0
ORD-100953,Delhi,Bengaluru,Sports,1892.0,2170.6,Standard,Premium,Saturday,July,Rain,Low,1,2,20.0,204.0,1
ORD-101560,Kolkata,Patna,Books,636.0,577.7,Economy,Regular,Wednesday,October,Clear,Medium,1,1,24.3,83.0,1
ORD-101770,Kolkata,Kolkata,Clothing,7491.0,21.0,Priority,New,Tuesday,May,Rain,Low,4,0,21.8,214.0,0
ORD-103310,Mumbai,Kolkata,Groceries,2560.0,2100.0,Standard,Regular,Sunday,February,Storm,Medium,6,0,9.5,224.0,0
ORD-104687,Delhi,Mumbai,Sports,2893.0,1397.5,Standard,New,Tuesday,May,Cloudy,Low,2,0,24.0,,0
ORD-101025,Chennai,Bengaluru,Electronics,20761.0,355.8,Standard,Regular,Wednesday,April,Rain,Low,2,1,17.4,118.0,0
ORD-103481,Bengaluru,Visakhapatnam,Sports,1530.0,985.1,Standard,Regular,Monday,May,Clear,Low,2,2,9.6,164.0,0
ORD-105733,Chennai,Visakhapatnam,Groceries,385.0,773.1,Standard,New,Monday,February,Storm,Low,3,0,20.9,147.0,0
ORD-100417,Mumbai,Hyderabad,Groceries,2987.0,771.8,Standard,Regular,Thursday,July,Clear,High,9,2,9.4,253.0,0
ORD-104367,Bengaluru,Mumbai,Clothing,3732.0,992.3,Express,Regular,Monday,February,Clear,Low,3,2,4.1,267.0,0
ORD-101434,Mumbai,Bhopal,Clothing,1082.0,823.7,Express,Regular,Monday,May,Storm,Low,1,1,15.8,190.0,0
ORD-102421,Mumbai,Chennai,Clothing,2485.0,1393.6,Standard,Premium,Friday,September,Cloudy,Low,3,0,12.0,178.0,0
ORD-100565,Chennai,Hyderabad,Furniture,6792.0,657.5,Standard,Regular,Saturday,November,Rain,Medium,1,2,21.2,117.0,0
ORD-100479,Chennai,Chennai,Furniture,9409.0,43.7,Economy,Regular,Thursday,September,Rain,High,1,3,17.6,54.0,1
ORD-105813,Chennai,Pune,Clothing,942.0,1150.1,Standard,Regular,Wednesday,December,Clear,High,1,2,14.7,163.0,0
ORD-100143,Hyderabad,Bengaluru,Home & Kitchen,2988.0,607.2,Economy,New,Monday,October,Clear,Low,1,1,27.7,99.0,0
ORD-101264,Hyderabad,Ahmedabad,Electronics,17348.0,1069.3,Standard,New,Tuesday,August,Rain,Medium,2,1,14.2,169.0,0
ORD-101171,Delhi,Indore,Electronics,11198.0,857.7,Express,Regular,Monday,May,Cloudy,Low,1,1,24.1,212.0,0
ORD-105466,Kolkata,Lucknow,Beauty,1101.0,1114.3,Economy,Regular,Wednesday,May,Clear,Medium,1,1,17.2,114.0,0
ORD-102188,Bengaluru,Delhi,Electronics,8897.0,2144.0,Express,Regular,Monday,September,Cloudy,Low,1,0,12.6,386.0,0
ORD-100606,Kolkata,Bengaluru,Sports,2832.0,1888.1,Economy,New,Sunday,November,Clear,Medium,2,1,25.4,205.0,1
ORD-101892,Chennai,Patna,Sports,3360.0,1962.1,Standard,New,Thursday,April,Clear,High,2,0,11.9,229.0,1
ORD-103553,Delhi,Kolkata,Home & Kitchen,5291.0,1569.0,Standard,Regular,Saturday,January,Clear,High,5,2,24.2,220.0,0
ORD-100498,Chennai,Hyderabad,Home & Kitchen,3377.0,657.3,Economy,Regular,Wednesday,January,Fog,High,3,1,15.9,99.0,1
ORD-102319,Bengaluru,Coimbatore,Beauty,999.0,290.7,Priority,Premium,Tuesday,August,Rain,Low,3,2,12.5,206.0,0
ORD-102952,Kolkata,Indore,Beauty,759.0,1653.4,Standard,Premium,Monday,December,Fog,Low,2,0,10.8,134.0,0
ORD-103461,Bengaluru,Patna,Electronics,22337.0,2001.3,Standard,Regular,Saturday,February,Fog,Low,4,1,6.5,289.0,1
ORD-104711,Kolkata,Mumbai,Electronics,23130.0,2035.3,Express,Regular,Thursday,October,Clear,High,3,2,10.8,478.0,1
ORD-100722,Delhi,Delhi,Electronics,12849.0,11.5,Standard,Premium,Wednesday,February,Clear,High,1,0,10.2,64.0,0
ORD-101942,Bengaluru,Delhi,Electronics,18753.0,2195.5,Economy,New,Saturday,February,Clear,Medium,1,0,22.7,230.0,1
ORD-101026,Delhi,Indore,Electronics,12712.0,795.4,Standard,Regular,Tuesday,December,Storm,Low,1,0,14.8,122.0,1
ORD-103198,Mumbai,Chennai,Electronics,8255.0,1293.3,Express,Premium,Friday,September,Rain,High,1,1,12.8,228.0,0
ORD-105100,Kolkata,Hyderabad,Home & Kitchen,8152.0,1469.1,Express,Premium,Sunday,February,Fog,Medium,2,0,13.2,285.0,1
ORD-105621,Bengaluru,Mumbai,Sports,2062.0,1085.1,Express,Premium,Monday,June,Cloudy,Medium,1,1,5.9,221.0,0
ORD-101502,Hyderabad,Lucknow,Books,915.0,1385.5,Priority,Premium,Monday,January,Clear,Medium,4,1,7.0,482.0,0
ORD-105766,Delhi,Bengaluru,Books,1118.0,2332.4,Standard,New,Saturday,December,Rain,High,4,1,8.4,300.0,1
ORD-104880,Delhi,Mumbai,Furniture,20449.0,1435.2,Economy,Regular,Monday,November,Rain,High,2,1,35.3,187.0,1
ORD-103930,Hyderabad,Indore,Electronics,23326.0,857.8,Standard,Regular,Tuesday,September,Storm,Low,1,0,11.5,156.0,1
ORD-105418,Hyderabad,Indore,Books,708.0,808.3,Standard,New,Monday,May,Clear,High,2,0,24.5,132.0,0
ORD-105933,Delhi,Bhopal,Home & Kitchen,7685.0,771.8,Standard,New,Tuesday,March,Clear,Low,6,0,10.7,162.0,0
ORD-105045,Delhi,Kochi,Electronics,16186.0,2293.5,Standard,Regular,Tuesday,September,Rain,Low,2,0,15.9,263.0,0
ORD-102150,Mumbai,Bengaluru,Electronics,9365.0,1115.5,Priority,Premium,Saturday,September,Rain,Medium,1,1,11.0,334.0,0
ORD-100337,Mumbai,Hyderabad,Clothing,3050.0,819.7,Express,Regular,Monday,November,Cloudy,High,1,1,26.7,245.0,0
ORD-105308,Delhi,Patna,Beauty,1401.0,1014.5,Standard,Premium,Saturday,September,Rain,Medium,2,0,8.9,160.0,0
ORD-103194,Chennai,Chennai,Home & Kitchen,2094.0,19.2,Standard,New,Saturday,August,Rain,Medium,1,2,22.3,42.0,0
ORD-101226,Hyderabad,Bengaluru,Sports,1239.0,570.9,Standard,New,Friday,September,Cloudy,Medium,2,1,7.2,106.0,0
ORD-105152,Mumbai,Bhopal,Groceries,4409.0,801.1,Standard,Premium,Tuesday,November,,Medium,4,0,11.0,123.0,0
ORD-103083,Chennai,Bengaluru,Sports,6414.0,353.8,Standard,Premium,Wednesday,December,Clear,Low,1,3,28.6,88.0,0
ORD-102289,Mumbai,Delhi,Books,1325.0,1459.1,Standard,Premium,Saturday,October,Cloudy,High,2,1,12.1,185.0,1
ORD-103657,Mumbai,Hyderabad,Furniture,19839.0,799.6,Standard,New,Friday,August,Cloudy,Medium,1,0,27.0,154.0,0
ORD-104991,Mumbai,Kochi,Groceries,454.0,1343.9,Economy,New,Friday,August,Rain,Medium,2,1,4.5,163.0,0
ORD-103246,Bengaluru,Kochi,Electronics,10063.0,444.4,Economy,Regular,Tuesday,June,Rain,Medium,2,0,11.9,97.0,1
ORD-100725,Mumbai,Hyderabad,Electronics,16217.0,820.3,Standard,Regular,Friday,September,Cloudy,High,1,0,12.1,113.0,0
ORD-100766,Mumbai,Kolkata,Sports,5979.0,2039.5,Express,Premium,Tuesday,June,Rain,Medium,2,0,16.7,325.0,1
ORD-100287,Mumbai,Indore,Electronics,47347.0,571.1,Standard,New,Thursday,September,Clear,Medium,4,0,21.6,187.0,0
ORD-100308,Chennai,Nagpur,Sports,3987.0,1154.9,Standard,Regular,Thursday,December,Fog,Medium,1,0,13.9,139.0,0
ORD-102227,Chennai,Kolkata,Groceries,,1728.2,Standard,Regular,Saturday,December,Cloudy,Low,5,0,5.0,209.0,1
ORD-104714,Hyderabad,Chandigarh,Beauty,953.0,1778.6,Standard,New,Monday,June,Clear,Medium,2,0,12.7,220.0,0
ORD-102796,Bengaluru,Kochi,Electronics,30925.0,469.6,Standard,Premium,Thursday,May,Fog,High,4,0,8.9,166.0,0
ORD-105489,Delhi,Chennai,Sports,,2291.1,Standard,Regular,Friday,March,Cloudy,High,2,0,14.9,238.0,0
ORD-103878,Hyderabad,Nagpur,Sports,2030.0,513.1,Express,Premium,Monday,September,Clear,Low,2,0,12.3,154.0,0
ORD-102499,Kolkata,Jaipur,Sports,2791.0,1796.9,Economy,Regular,Friday,November,Cloudy,Medium,3,1,13.1,164.0,0
ORD-105134,Bengaluru,Visakhapatnam,Home & Kitchen,4452.0,1048.1,Standard,New,Wednesday,October,Clear,Low,3,1,14.2,155.0,0
ORD-104789,Mumbai,Ahmedabad,Sports,6395.0,575.3,Priority,Regular,Wednesday,June,Cloudy,,3,1,10.0,258.0,0
ORD-100072,Delhi,Bengaluru,Home & Kitchen,4112.0,2184.1,Express,Regular,Wednesday,August,Storm,High,5,1,20.4,480.0,1
ORD-101633,Chennai,Patna,Beauty,1425.0,1791.0,Standard,New,Wednesday,August,Clear,Low,3,0,24.3,197.0,0
ORD-100712,Chennai,Nagpur,Electronics,16756.0,1152.4,Economy,Regular,Wednesday,May,Cloudy,Medium,1,2,28.6,154.0,1
ORD-103790,Chennai,Patna,Clothing,1048.0,1679.3,Economy,New,Tuesday,February,Fog,Low,2,0,10.6,187.0,0
ORD-101021,Hyderabad,Visakhapatnam,Groceries,1346.0,635.1,Standard,Regular,Friday,September,,Medium,4,1,15.5,135.0,0
ORD-101401,Bengaluru,Indore,Sports,5828.0,1396.0,Priority,Premium,Friday,December,Cloudy,Medium,4,0,13.1,497.0,0
ORD-102339,Bengaluru,Delhi,Electronics,6125.0,2122.3,Standard,Regular,Thursday,December,Fog,Medium,1,1,35.7,238.0,1
ORD-102340,Mumbai,Lucknow,Clothing,2540.0,1555.9,Standard,New,Wednesday,November,Clear,Medium,5,1,19.9,235.0,1
ORD-100738,Delhi,Kochi,Clothing,1306.0,2475.8,Express,Regular,Sunday,February,Clear,Medium,1,1,9.6,414.0,0
ORD-101967,Chennai,Indore,Furniture,15529.0,1387.2,Standard,Regular,Saturday,May,Clear,Low,1,1,30.1,184.0,0
ORD-102485,Kolkata,Mumbai,Clothing,2348.0,1999.5,Standard,Regular,Wednesday,July,Cloudy,Medium,3,2,16.1,245.0,1
ORD-101587,Delhi,Bhopal,Clothing,1840.0,760.1,Standard,Regular,Monday,May,Cloudy,Medium,4,1,16.1,127.0,0
ORD-105625,Mumbai,Mumbai,Home & Kitchen,8599.0,43.9,Standard,Regular,Sunday,February,Clear,High,3,0,6.2,87.0,0
ORD-105546,Delhi,Kolkata,Clothing,2585.0,1667.2,Economy,Regular,Saturday,October,Clear,Medium,3,1,14.5,194.0,1
ORD-105139,Delhi,Hyderabad,Sports,1632.0,1584.1,Economy,New,Thursday,March,Cloudy,Medium,4,0,13.7,225.0,0
ORD-101096,Delhi,Chennai,Sports,9388.0,2182.6,Priority,Premium,Sunday,July,Storm,Low,3,0,11.9,559.0,1
ORD-103387,Bengaluru,Patna,Groceries,3048.0,2191.1,Standard,Regular,Wednesday,April,Clear,Low,4,1,5.1,296.0,0
ORD-102998,Mumbai,Hyderabad,Clothing,9986.0,839.3,Economy,Regular,Monday,June,Rain,Medium,2,1,10.3,145.0,0
ORD-103411,Chennai,Delhi,Groceries,2299.0,2061.4,Economy,Regular,Saturday,July,Clear,Medium,4,2,4.5,221.0,1
ORD-103996,Mumbai,Hyderabad,Groceries,413.0,763.7,Express,Regular,Saturday,March,Clear,Medium,4,0,5.0,248.0,0
ORD-100979,Bengaluru,Mumbai,Electronics,25825.0,1080.4,Priority,Regular,Thursday,December,Fog,Medium,1,1,27.1,383.0,0
ORD-105660,Chennai,Visakhapatnam,Beauty,2889.0,728.3,Economy,Regular,Thursday,June,Cloudy,Medium,2,0,16.8,119.0,0
ORD-105157,Delhi,Patna,Electronics,24055.0,1158.1,Economy,New,Tuesday,March,Cloudy,Medium,2,1,28.6,183.0,0
ORD-104853,Kolkata,Kochi,Sports,9698.0,2347.2,Economy,Premium,Wednesday,December,Fog,Medium,2,0,13.6,224.0,1
ORD-103942,Mumbai,Chennai,Home & Kitchen,15408.0,1326.4,Standard,Regular,Tuesday,November,Storm,Low,2,1,36.0,204.0,1
ORD-105333,Delhi,Delhi,Books,658.0,16.1,Priority,Regular,Thursday,December,Fog,Medium,4,0,9.1,189.0,0
ORD-100345,Kolkata,Chennai,Sports,3787.0,1727.5,Standard,Regular,Wednesday,April,Cloudy,Low,1,1,10.4,209.0,0
ORD-102241,Delhi,Bengaluru,Electronics,8496.0,2110.3,Standard,Regular,Sunday,April,Cloudy,High,4,2,15.0,322.0,1
ORD-100912,Kolkata,Kochi,Beauty,2709.0,2451.8,Express,Regular,Saturday,October,Clear,Medium,1,2,15.9,398.0,1
ORD-101655,Hyderabad,Chennai,Sports,1523.0,646.5,Standard,Regular,Saturday,June,Clear,Low,2,2,15.5,135.0,0
